Category,Indicator,Metro,Year_Desc,Year,Value,Formatted_Value,Rank,Rank_Order,Key_Indicator,Data_Type
Vital Stats,Unemployment Rate Annualized,"Boston-Cambridge-Newton, MA-NH Metro Area",2018 (2017 data),2018,0.034,3.40%,5,(lowest to highest),0,Percent
Vital Stats,Unemployment Rate Annualized,"Boston-Cambridge-Newton, MA-NH Metro Area",2019 (2018 data),2019,0.03,3.00%,4,(lowest to highest),0,Percent
Vital Stats,Top Tier Tax Rates Corporate Income Tax,"Boston-Cambridge-Newton, MA-NH Metro Area",2015,2015,0.08,8.00%,9,(highest to lowest),0,Percent
Vital Stats,Top Tier Tax Rates Corporate Income Tax,"Boston-Cambridge-Newton, MA-NH Metro Area",2016.0,2016.0,0.08,8.00%,9.0,(highest to lowest),0,Percent
Vital Stats,Top Tier Tax Rates Corporate Income Tax,"Boston-Cambridge-Newton, MA-NH Metro Area",2017.0,2017.0,0.08,8.00%,9.0,(highest to lowest),0,Percent
Vital Stats,Top Tier Tax Rates Corporate Income Tax,"Boston-Cambridge-Newton, MA-NH Metro Area",2018.0,2018.0,0.08,8.00%,8.0,(highest to lowest),0,Percent
Vital Stats,Top Tier Tax Rates Corporate Income Tax,"Boston-Cambridge-Newton, MA-NH Metro Area",2019.0,2019.0,0.08,8.00%,8.0,(highest to lowest),0,Percent
Vital Stats,Top Tier Tax Rates Personal Income Tax,"Boston-Cambridge-Newton, MA-NH Metro Area",2015,2015,0.0515,5.15%,7,(highest to lowest),0,Percent
Vital Stats,Top Tier Tax Rates Personal Income Tax,"Boston-Cambridge-Newton, MA-NH Metro Area",2016.0,2016.0,0.0515,5.15%,7.0,(highest to lowest),0,Percent
Vital Stats,Top Tier Tax Rates Personal Income Tax,"Boston-Cambridge-Newton, MA-NH Metro Area",2017.0,2017.0,0.051,5.10%,7.0,(highest to lowest),0,Percent
Vital Stats,Top Tier Tax Rates Personal Income Tax,"Boston-Cambridge-Newton, MA-NH Metro Area",2018.0,2018.0,0.051,5.10%,7.0,(highest to lowest),0,Percent
Vital Stats,Top Tier Tax Rates Personal Income Tax,"Boston-Cambridge-Newton, MA-NH Metro Area",2019.0,2019.0,0.0505,5.05%,7.0,(highest to lowest),0,Percent
Vital Stats,Poverty Rate- White,"Boston-Cambridge-Newton, MA-NH Metro Area",2015 (2013 data),2015,0.071,7.10%,2,(lowest to highest),0,Percent
Vital Stats,Poverty Rate- White,"Boston-Cambridge-Newton, MA-NH Metro Area",2016 (2014 data),2016,0.069,6.90%,4,(lowest to highest),0,Percent
Vital Stats,Poverty Rate- White,"Boston-Cambridge-Newton, MA-NH Metro Area",2017 (2015 data),2017,0.06799597157225465,6.80%,3,(lowest to highest),0,Percent
Vital Stats,Poverty Rate- White,"Boston-Cambridge-Newton, MA-NH Metro Area",2018 (2016 data),2018,0.06,6.00%,4,(lowest to highest),0,Percent
Vital Stats,Poverty Rate- White,"Boston-Cambridge-Newton, MA-NH Metro Area",2019 (2017 data),2019,0.061,6.10%,3,(lowest to highest),0,Percent
Vital Stats,Poverty Rate- Of Color,"Boston-Cambridge-Newton, MA-NH Metro Area",2015 (2013 data),2015,0.19693207631865262,19.69%,4,(lowest to highest),0,Percent
Vital Stats,Poverty Rate- Of Color,"Boston-Cambridge-Newton, MA-NH Metro Area",2016 (2014 data),2016,0.2054141504438107,20.54%,6,(lowest to highest),0,Percent
Vital Stats,Poverty Rate- Of Color,"Boston-Cambridge-Newton, MA-NH Metro Area",2017 (2015 data),2017,0.18946466756638505,18.95%,5,(lowest to highest),0,Percent
Vital Stats,Poverty Rate- Of Color,"Boston-Cambridge-Newton, MA-NH Metro Area",2018 (2016 data),2018,0.187,18.70%,8,(lowest to highest),0,Percent
Vital Stats,Poverty Rate- Of Color,"Boston-Cambridge-Newton, MA-NH Metro Area",2019 (2017 data),2019,0.178,17.80%,9,(lowest to highest),0,Percent
Vital Stats,Population,"Boston-Cambridge-Newton, MA-NH Metro Area",2015 (2013 data),2015,4684299,"4,684,299",4,(largest to smallest),0,Numeric
Vital Stats,Population,"Boston-Cambridge-Newton, MA-NH Metro Area",2016 (2014 data),2016,4732161,"4,732,161",4,(largest to smallest),0,Numeric
Vital Stats,Population,"Boston-Cambridge-Newton, MA-NH Metro Area",2017 (2015 data),2017,4774321,"4,774,321",4,(largest to smallest),0,Numeric
Vital Stats,Population,"Boston-Cambridge-Newton, MA-NH Metro Area",2018 (2016 data),2018,4794447,"4,794,447",4,(largest to smallest),0,Numeric
Vital Stats,Population,"Boston-Cambridge-Newton, MA-NH Metro Area",2019 (2017 data),2019,4836531,"4,836,531",4,(largest to smallest),0,Numeric
Vital Stats,Population Growth,"Boston-Cambridge-Newton, MA-NH Metro Area",2015 (2013 data),2015,0.01,1.00%,9,(highest to lowest),0,Percent
Vital Stats,Population Growth,"Boston-Cambridge-Newton, MA-NH Metro Area",2016 (2014 data),2016,0.0102,1.02%,10,(highest to lowest),0,Percent
Vital Stats,Population Growth,"Boston-Cambridge-Newton, MA-NH Metro Area",2017 (2015 data),2017,0.009,0.90%,9,(highest to lowest),0,Percent
Vital Stats,Population Growth,"Boston-Cambridge-Newton, MA-NH Metro Area",2018 (2016 data),2018,0.004,0.40%,10,(highest to lowest),0,Percent
Vital Stats,Population Growth,"Boston-Cambridge-Newton, MA-NH Metro Area",2019 (2017 data),2019,0.009,0.90%,10,(highest to lowest),0,Percent
Vital Stats,Population of Color,"Boston-Cambridge-Newton, MA-NH Metro Area",2015 (2013 data),2015,,,,(highest to lowest),0,Percent
Vital Stats,Population of Color,"Boston-Cambridge-Newton, MA-NH Metro Area",2016 (2014 data),2016,,,,(highest to lowest),0,Percent
Vital Stats,Population of Color,"Boston-Cambridge-Newton, MA-NH Metro Area",2017 (2015 data),2017,0.2773171685979246,27.73%,9,(highest to lowest),0,Percent
Vital Stats,Population of Color,"Boston-Cambridge-Newton, MA-NH Metro Area",2018 (2016 data),2018,0.28326770532659973,28.33%,9,(highest to lowest),0,Percent
Vital Stats,Population of Color,"Boston-Cambridge-Newton, MA-NH Metro Area",2019 (2017 data),2019,0.29071125564996897,29.07%,9,(highest to lowest),0,Percent
Vital Stats,Gross Regional Product (Millions),"Charlotte-Concord-Gastonia, NC-SC Metro Area",2015 (2013 Data),2015,136399,"136,399",10,(highest to lowest),0,Numeric
Vital Stats,Gross Regional Product (Millions),"Charlotte-Concord-Gastonia, NC-SC Metro Area",2016 (2014 Data),2016,143367.1,"143,367.10",10,(highest to lowest),0,Numeric
Vital Stats,Gross Regional Product (Millions),"Charlotte-Concord-Gastonia, NC-SC Metro Area",2017 (2015 Data),2017,155592.4,"155,592.40",10,(highest to lowest),0,Numeric
Vital Stats,Gross Regional Product (Millions),"Charlotte-Concord-Gastonia, NC-SC Metro Area",2018 (2016 Data),2018,165366.7,"165,366.70",9,(highest to lowest),0,Numeric
Vital Stats,Gross Regional Product (Millions),"Charlotte-Concord-Gastonia, NC-SC Metro Area",2019 (2017 Data),2019,174029.1,"174,029.10",9,(highest to lowest),0,Numeric
Vital Stats,Gross Regional Product Per Capita,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2015 (2013 Data),2015,58406.03453517619,"58,406.03",10,(highest to lowest),0,Numeric
Vital Stats,Gross Regional Product Per Capita,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2016 (2014 Data),2016,60230.330956336016,"60,230.33",10,(highest to lowest),0,Numeric
Vital Stats,Gross Regional Product Per Capita,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2017 (2015 Data),2017,64125.77178270522,"64,125.77",9,(highest to lowest),0,Numeric
Vital Stats,Gross Regional Product Per Capita,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2018 (2016 Data),2018,66833.3525979322,"66,833.35",9,(highest to lowest),0,Numeric
Vital Stats,Gross Regional Product Per Capita,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2019 (2017 Data),2019,68914.09156517728,"68,914.09",10,(highest to lowest),0,Numeric
Vital Stats,Median Household Income,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2015 (2013 data),2015,51251,"$51,251",12,(highest to lowest),0,Dollar
Vital Stats,Median Household Income,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2016 (2014 data),2016,53549,"$53,549",11,(highest to lowest),0,Dollar
Vital Stats,Median Household Income,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2017 (2015 data),2017,54836,"$54,836",11,(highest to lowest),0,Dollar
Vital Stats,Median Household Income,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2018 (2016 data),2018,59979,"$59,979",11,(highest to lowest),0,Dollar
Vital Stats,Median Household Income,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2019 (2017 data),2019,61156,"$61,156",11,(highest to lowest),0,Dollar
Vital Stats,Labor Force Participation Rate,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2015 (2013 data),2015,0.674,67.40%,7,(highest to lowest),0,Percent
Vital Stats,Labor Force Participation Rate,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2016 (2014 data),2016,0.676,67.60%,7,(highest to lowest),0,Percent
Vital Stats,Labor Force Participation Rate,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2017 (2015 data),2017,0.668,66.80%,8,(highest to lowest),0,Percent
Vital Stats,Labor Force Participation Rate,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2018 (2016 data),2018,0.667,66.70%,10,(highest to lowest),0,Percent
Vital Stats,Labor Force Participation Rate,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2019 (2017 data),2019,0.665,66.50%,11,(highest to lowest),0,Percent
Vital Stats,Total Jobs,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2014 (2012 data),2014,834347,"834,347",11,(highest to lowest),0,Numeric
Vital Stats,Total Jobs,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2015 (2013 data),2015,1009053,"1,009,053",11,(highest to lowest),0,Numeric
Vital Stats,Total Jobs,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2016 (2014 data),2016,1045771,"1,045,771",11,(highest to lowest),0,Numeric
Vital Stats,Total Jobs,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2017 (2015 data),2017,1087839,"1,087,839",11,(highest to lowest),0,Numeric
Vital Stats,Total Jobs,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2018 (2016 data),2018,1127728,"1,127,728",10,(highest to lowest),0,Numeric
Vital Stats,Total Jobs,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2019 (2017 data),2019,1159648,"1,159,648",10,(highest to lowest),0,Numeric
Vital Stats,Unemployment Rate Annualized,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2014 (2013 data),2014,0.079,7.90%,11,(lowest to highest),0,Percent
Vital Stats,Unemployment Rate Annualized,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2015 (2014 data),2015,0.062,6.20%,10,(lowest to highest),0,Percent
Vital Stats,Unemployment Rate Annualized,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2016 (2015 data),2016,0.055,5.50%,10,(lowest to highest),0,Percent
Vital Stats,Unemployment Rate Annualized,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2017 (2016 data),2017,0.048,4.80%,9,(lowest to highest),0,Percent
Vital Stats,Unemployment Rate Annualized,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2018 (2017 data),2018,0.043,4.30%,9,(lowest to highest),0,Percent
Vital Stats,Unemployment Rate Annualized,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2019 (2018 data),2019,0.036,3.60%,7,(lowest to highest),0,Percent
Vital Stats,Top Tier Tax Rates Corporate Income Tax,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2015,2015,0.05,5.00%,5,(highest to lowest),0,Percent
Vital Stats,Top Tier Tax Rates Corporate Income Tax,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2016.0,2016.0,0.04,4.00%,4.0,(highest to lowest),0,Percent
Vital Stats,Top Tier Tax Rates Corporate Income Tax,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2017.0,2017.0,0.03,3.00%,4.0,(highest to lowest),0,Percent
Vital Stats,Top Tier Tax Rates Corporate Income Tax,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2018.0,2018.0,0.03,3.00%,4.0,(highest to lowest),0,Percent
Vital Stats,Top Tier Tax Rates Corporate Income Tax,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2019.0,2019.0,0.025,2.50%,4.0,(highest to lowest),0,Percent
Vital Stats,Top Tier Tax Rates Personal Income Tax,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2015,2015,0.0575,5.75%,8,(highest to lowest),0,Percent
Vital Stats,Top Tier Tax Rates Personal Income Tax,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2016.0,2016.0,0.0575,5.75%,8.0,(highest to lowest),0,Percent
Vital Stats,Top Tier Tax Rates Personal Income Tax,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2017.0,2017.0,0.05499,5.50%,8.0,(highest to lowest),0,Percent
Vital Stats,Top Tier Tax Rates Personal Income Tax,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2018.0,2018.0,0.055,5.50%,8.0,(highest to lowest),0,Percent
Vital Stats,Top Tier Tax Rates Personal Income Tax,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2019.0,2019.0,0.0525,5.25%,8.0,(highest to lowest),0,Percent
Vital Stats,Poverty Rate- White,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2015 (2013 data),2015,0.096,9.60%,10,(lowest to highest),0,Percent
Vital Stats,Poverty Rate- White,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2016 (2014 data),2016,0.098,9.80%,11,(lowest to highest),0,Percent
Vital Stats,Poverty Rate- White,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2017 (2015 data),2017,0.096,9.60%,10,(lowest to highest),0,Percent
Vital Stats,Poverty Rate- White,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2018 (2016 data),2018,0.08,8.00%,10,(lowest to highest),0,Percent
Vital Stats,Poverty Rate- White,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2019 (2017 data),2019,0.089,8.90%,11,(lowest to highest),0,Percent
Vital Stats,Poverty Rate- Of Color,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2015 (2013 data),2015,0.23613212095018035,23.61%,9,(lowest to highest),0,Percent
Vital Stats,Poverty Rate- Of Color,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2016 (2014 data),2016,0.23718901427907213,23.72%,10,(lowest to highest),0,Percent
Vital Stats,Poverty Rate- Of Color,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2017 (2015 data),2017,0.217,21.70%,11,(lowest to highest),0,Percent
Vital Stats,Poverty Rate- Of Color,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2018 (2016 data),2018,0.193,19.30%,10,(lowest to highest),0,Percent
Vital Stats,Poverty Rate- Of Color,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2019 (2017 data),2019,0.169,16.90%,8,(lowest to highest),0,Percent
Vital Stats,Population,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2015 (2013 data),2015,2335358,"2,335,358",10,(largest to smallest),0,Numeric
Vital Stats,Population,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2016 (2014 data),2016,2380314,"2,380,314",9,(largest to smallest),0,Numeric
Vital Stats,Population,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2017 (2015 data),2017,2426363,"2,426,363",9,(largest to smallest),0,Numeric
Vital Stats,Population,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2018 (2016 data),2018,2474314,"2,474,314",9,(largest to smallest),0,Numeric
Vital Stats,Population,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2019 (2017 data),2019,2525305,"2,525,305",9,(largest to smallest),0,Numeric
Vital Stats,Population Growth,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2015 (2013 data),2015,0.018,1.80%,3,(highest to lowest),0,Percent
Vital Stats,Population Growth,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2016 (2014 data),2016,0.0193,1.93%,4,(highest to lowest),0,Percent
Vital Stats,Population Growth,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2017 (2015 data),2017,0.0193,1.93%,4,(highest to lowest),0,Percent
Vital Stats,Population Growth,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2018 (2016 data),2018,0.02048590246069215,2.05%,2,(highest to lowest),0,Percent
Vital Stats,Population Growth,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2019 (2017 data),2019,0.021,2.10%,3,(highest to lowest),0,Percent
Vital Stats,Population of Color,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2015 (2013 data),2015,,,,(highest to lowest),0,Percent
Vital Stats,Population of Color,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2016 (2014 data),2016,,,,(highest to lowest),0,Percent
Vital Stats,Population of Color,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2017 (2015 data),2017,0.37615888194674435,37.62%,6,(highest to lowest),0,Percent
Vital Stats,Population of Color,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2018 (2016 data),2018,0.38125112657488097,38.13%,6,(highest to lowest),0,Percent
Vital Stats,Population of Color,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2019 (2017 data),2019,0.3799360129386074,37.99%,6,(highest to lowest),0,Percent
Vital Stats,Gross Regional Product (Millions),"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2015 (2013 Data),2015,585947.7,"585,947.70",1,(highest to lowest),0,Numeric
Vital Stats,Gross Regional Product (Millions),"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2016 (2014 Data),2016,608805,"608,805",1,(highest to lowest),0,Numeric
Vital Stats,Gross Regional Product (Millions),"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2017 (2015 Data),2017,639032.8,"639,032.80",1,(highest to lowest),0,Numeric
Vital Stats,Gross Regional Product (Millions),"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2018 (2016 Data),2018,657588.7,"657,588.70",1,(highest to lowest),0,Numeric
Vital Stats,Gross Regional Product (Millions),"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2019 (2017 Data),2019,679699.1,"679,699.10",1,(highest to lowest),0,Numeric
Vital Stats,Gross Regional Product Per Capita,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2015 (2013 Data),2015,61439.1572227861,"61,439.16",8,(highest to lowest),0,Numeric
Vital Stats,Gross Regional Product Per Capita,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2016 (2014 Data),2016,63723.79186942173,"63,723.79",7,(highest to lowest),0,Numeric
Vital Stats,Gross Regional Product Per Capita,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2017 (2015 Data),2017,66913.67259930464,"66,913.67",7,(highest to lowest),0,Numeric
Vital Stats,Gross Regional Product Per Capita,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2018 (2016 Data),2018,69125.50320783166,"69,125.50",6,(highest to lowest),0,Numeric
Vital Stats,Gross Regional Product Per Capita,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2019 (2017 Data),2019,71292.90809265258,"71,292.91",7,(highest to lowest),0,Numeric
Vital Stats,Median Household Income,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2015 (2013 data),2015,60564,"$60,564",7,(highest to lowest),0,Dollar
Vital Stats,Median Household Income,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2016 (2014 data),2016,61598,"$61,598",7,(highest to lowest),0,Dollar
Vital Stats,Median Household Income,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2017 (2015 data),2017,63153,"$63,153",8,(highest to lowest),0,Dollar
Vital Stats,Median Household Income,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2018 (2016 data),2018,66020,"$66,020",8,(highest to lowest),0,Dollar
Vital Stats,Median Household Income,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2019 (2017 data),2019,68403,"$68,403",8,(highest to lowest),0,Dollar
Vital Stats,Labor Force Participation Rate,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2015 (2013 data),2015,0.674,67.40%,7,(highest to lowest),0,Percent
Vital Stats,Labor Force Participation Rate,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2016 (2014 data),2016,0.675,67.50%,9,(highest to lowest),0,Percent
Vital Stats,Labor Force Participation Rate,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2017 (2015 data),2017,0.6659999999999999,66.60%,10,(highest to lowest),0,Percent
Vital Stats,Labor Force Participation Rate,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2018 (2016 data),2018,0.669,66.90%,8,(highest to lowest),0,Percent
Vital Stats,Labor Force Participation Rate,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2019 (2017 data),2019,0.666,66.60%,10,(highest to lowest),0,Percent
Vital Stats,Total Jobs,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",2014 (2012 data),2014,4177673,"4,177,673",1,(highest to lowest),0,Numeric
